name,province_id,province_name,category_id,category_name,ratings,reviews_count
Hak Huot Hotel,7,Poipet,2,Hotel,4.0,246.0
Pheng Chenda Hotel,7,Poipet,2,Hotel,4.4,85.0
Cambana Poipet Hotel,7,Poipet,2,Hotel,4.4,75.0
One Budget Hotel,7,Poipet,2,Hotel,4.5,15.0
Hak Heng Hotel,7,Poipet,2,Hotel,4.4,28.0
Holiday Palace Hotel,7,Poipet,2,Hotel,4.3,67.0
Grand Diamond City,7,Poipet,2,Hotel,4.3,15.0
DNA Star Vegas Resort,7,Poipet,2,Hotel,4.4,54.0
好来登中国酒店-Hao Lai Deng China Hotel,7,Poipet,2,Hotel,3.7,35.0
V9 International Hotel,7,Poipet,2,Hotel,3.9,21.0
City Poipet Hotel,7,Poipet,2,Hotel,3.8,343.0
O'Meas Hotel,7,Poipet,2,Hotel,3.9,84.0
华福大酒店,7,Poipet,2,Hotel,4.9,8.0
សណ្ឋាគារ លី ហេងឆាយ,7,Poipet,2,Hotel,3.9,107.0
Nalada Hotel,7,Poipet,2,Hotel,5.0,4.0
好运酒店,7,Poipet,2,Hotel,3.6,8.0
万禾酒店,7,Poipet,2,Hotel,5.0,1.0
Puli Passo Hotel,7,Poipet,2,Hotel,5.0,2.0
吉祥商务酒店,7,Poipet,2,Hotel,0.0,0.0
Poipet,7,Poipet,2,Hotel,0.0,0.0
The White Palace Hotel &Resort,7,Poipet,2,Hotel,4.6,83.0
Phnom Svay Hotel,7,Poipet,2,Hotel,3.9,70.0
MEILI WAN HE Hotel ll,7,Poipet,2,Hotel,1.0,1.0
Park Hotel,7,Poipet,2,Hotel,3.5,51.0
ផ្ទះសំណាក់ នឹង កាហ្វេ,7,Poipet,2,Hotel,0.0,0.0
Gangnam Korean BBQ Restaurant,7,Poipet,3,Restaurant,4.8,99.0
Seoul Grill,7,Poipet,3,Restaurant,4.5,35.0
Lala Resto Poipet,7,Poipet,3,Restaurant,4.8,45.0
Masala Indian restaurant,7,Poipet,3,Restaurant,4.8,283.0
RESTO SEDAP MANTUL,7,Poipet,3,Restaurant,4.8,74.0
PalmCoffee POIPET,7,Poipet,3,Restaurant,4.1,147.0
"បាយមាន់ស្រែប៉ោយប៉ែត, ពន្លកខ្មែរ",7,Poipet,3,Restaurant,4.9,9.0
Cambana Coffee & Restaurant,7,Poipet,3,Restaurant,5.0,11.0
Dapur321 Poipet,7,Poipet,3,Restaurant,5.0,14.0
Cambodia Fries King (Halal),7,Poipet,3,Restaurant,4.7,54.0
Tachea Buffet Seafood,7,Poipet,3,Restaurant,4.8,4.0
Jing Bao Restaurant,7,Poipet,3,Restaurant,4.6,11.0
Tum 20 Poipet,7,Poipet,3,Restaurant,4.4,114.0
Hi-So Sky Restaurant & Bar,7,Poipet,3,Restaurant,4.4,43.0
Rasa Indo Resto,7,Poipet,3,Restaurant,4.7,29.0
Meatophum,7,Poipet,3,Restaurant,4.2,82.0
SB Resto,7,Poipet,3,Restaurant,5.0,8.0
ISTAKO RESTO,7,Poipet,3,Restaurant,5.0,6.0
Nanyuan Noodle Poipet,7,Poipet,3,Restaurant,4.4,25.0
ខ្ទមប៉ោយប៉ែត-Poipet,7,Poipet,3,Restaurant,4.8,5.0
Khmer Steak House,7,Poipet,3,Restaurant,4.8,11.0
RM PP Pontianak - Poipet,7,Poipet,3,Restaurant,5.0,32.0
RESTO ASLI POIPET,7,Poipet,3,Restaurant,5.0,1.0
Destiny Cafe,7,Poipet,3,Restaurant,4.3,71.0
Kunthy Restaurant Poipet,7,Poipet,3,Restaurant,5.0,3.0
ស៊ុបកន្ធាយ គ្រួសារ,7,Poipet,3,Restaurant,4.7,23.0
Neptune Hot Pot & BBQ,7,Poipet,3,Restaurant,4.6,43.0
Poipet,7,Poipet,3,Restaurant,4.2,26.0
KAIMAO POIPET,7,Poipet,3,Restaurant,5.0,7.0
Spicy Noodles and Cafe Brand,7,Poipet,3,Restaurant,4.5,126.0
Crown Seafood Restaurant,7,Poipet,3,Restaurant,4.1,265.0
ប៊ុន គឹមអ៊ី (តាឡាក់),7,Poipet,3,Restaurant,4.0,49.0
Family Restaurants,7,Poipet,3,Restaurant,4.5,36.0
Super Y Restaurant (Poi Pet),7,Poipet,3,Restaurant,5.0,2.0
Mr.Potato Poipet,7,Poipet,3,Restaurant,4.3,18.0
Resto Kitamura POIPET,7,Poipet,3,Restaurant,5.0,1.0
Panda Hotpot - ផេនដា ហតផត,7,Poipet,3,Restaurant,5.0,6.0
WE BEST Restaurant,7,Poipet,3,Restaurant,4.2,36.0
The Prime Steak House,7,Poipet,3,Restaurant,3.7,3.0
Bull Pan korean BBQប៊ូលផាន់,7,Poipet,3,Restaurant,4.7,11.0
White Restaurant,7,Poipet,3,Restaurant,4.4,48.0
PIKNIK! Coffee and Restaurant,7,Poipet,3,Restaurant,4.3,71.0
PONDOK SELERA POIPET,7,Poipet,3,Restaurant,5.0,9.0
Warmindo,7,Poipet,3,Restaurant,4.8,12.0
The Royal kitchen,7,Poipet,3,Restaurant,4.5,6.0
MyeongDong Korean BBQ Restaurant,7,Poipet,3,Restaurant,5.0,9.0
Phnom Penh Cafe and Restaurant Poi Pet,7,Poipet,3,Restaurant,5.0,2.0
KOKI MEDAN RESTO,7,Poipet,3,Restaurant,2.8,4.0
Dulang halal poipet,7,Poipet,3,Restaurant,4.9,9.0
Inthanin Coffee,7,Poipet,3,Restaurant,4.8,6.0
DenBagus Resto Poipet,7,Poipet,3,Restaurant,5.0,1.0
DEWATA RESTO POIPET,7,Poipet,3,Restaurant,2.9,14.0
Sky KTV Poipet,7,Poipet,3,Restaurant,4.4,15.0
RESTO OKEBOX POIPET,7,Poipet,3,Restaurant,5.0,1.0
Chicken Wing Satay Restaurant,7,Poipet,3,Restaurant,4.3,39.0
Friend restaurant ហាងមិត្តភ័ក្រ,7,Poipet,3,Restaurant,4.0,13.0
មីហឹរ ប្រេនស្រុកយើង សាខា១,7,Poipet,3,Restaurant,4.1,18.0
MASALA TWIST PAKISTANI HALAL RESTAURANT,7,Poipet,3,Restaurant,4.8,11.0
Bawarchi Indian restaurant poipet,7,Poipet,3,Restaurant,5.0,2.0
德哥正宗肉骨茶PoiPet,7,Poipet,3,Restaurant,5.0,7.0
Saly VIP (Poi Pet),7,Poipet,7,Transportation,3.9,20.0
eBooking Express Poipet - អុីប៊ុកឃីង អុិចប្រេស ប៉ោយប៉ែត,7,Poipet,7,Transportation,4.8,15.0
K.S.O Bus Station,7,Poipet,7,Transportation,3.9,22.0
Larryta Bus Poipet Branch,7,Poipet,7,Transportation,5.0,6.0
ស្តងត្រី ផ្កាយបី,7,Poipet,7,Transportation,5.0,1.0
eBooking Express Poipet Bus Stop,7,Poipet,7,Transportation,3.0,2.0
Poipet Private Taxi Service,7,Poipet,7,Transportation,0.0,0.0
Chantha Sovanna Express Poi Pet,7,Poipet,7,Transportation,4.0,3.0
PassApp Poipet Branch,7,Poipet,7,Transportation,2.5,2.0
ZTO Express,7,Poipet,7,Transportation,4.0,2.0
Vireak Buntham - Poi Pet Bus Office,7,Poipet,7,Transportation,4.0,251.0
Cambodian Diamond Transport,7,Poipet,7,Transportation,4.4,14.0
VUTHA SEYHA Express វុត្ថា សីហា ដឹកអ្នកដំណើរ,7,Poipet,7,Transportation,2.5,2.0
Vireak Buntham Poipet Bus Office,7,Poipet,7,Transportation,3.8,147.0
BPA Transport,7,Poipet,7,Transportation,0.0,0.0
Capitol Tours Poipet Branch,7,Poipet,7,Transportation,5.0,3.0
Suttep bus station,7,Poipet,7,Transportation,5.0,2.0
Crystal Express (Poi Pet Branch),7,Poipet,7,Transportation,4.3,4.0
ក្រុមហ៊ុនធ្វើប៉ាស្ព័រប៉ោយប៉ែត LPS,7,Poipet,7,Transportation,5.0,2.0
Khorn Rado VIP Express Transportation,7,Poipet,7,Transportation,5.0,2.0
Yellow Rabbit Bus Poipet Branch,7,Poipet,7,Transportation,0.0,0.0
ZTO Express,7,Poipet,7,Transportation,5.0,1.0
Poipet,7,Poipet,7,Transportation,0.0,0.0
Cambodia Bus Stop,7,Poipet,7,Transportation,5.0,1.0
Ponleu Angkor Khmer Transport,7,Poipet,7,Transportation,0.0,0.0
RAWEE & BORONG EXPRESS TRAVEL AND TOUR,7,Poipet,7,Transportation,2.8,5.0
Jastip Veronica Poipet,7,Poipet,7,Transportation,5.0,2.0
J&T EXPRESS New,7,Poipet,7,Transportation,3.5,28.0
Phnom Penh Sorya Poipet,7,Poipet,7,Transportation,3.6,5.0
Liang U.S Express,7,Poipet,7,Transportation,5.0,1.0
Poipet Railway Station,7,Poipet,7,Transportation,4.1,46.0
CLONE AUTO Poi Pet,7,Poipet,7,Transportation,0.0,0.0
សុខាឡានដឹកដី,7,Poipet,7,Transportation,5.0,2.0
Mini GC Poipet,7,Poipet,7,Transportation,0.0,0.0
"ក្រុងប៉ោយប៉ែត, កម្ពុជា",7,Poipet,7,Transportation,5.0,1.0
ក្រុមហ៊ុនដឹកជញ្ជូនឥន្រ្ទីយ៍,7,Poipet,7,Transportation,5.0,3.0
Cambolink21 Express - Phnom Penh,7,Poipet,7,Transportation,3.8,244.0
Sorya Transport,7,Poipet,7,Transportation,4.0,1.0
កន្លែងធ្វើការ,7,Poipet,7,Transportation,5.0,3.0
J&T EXPRESS ផ្សារកណ្ដាល CP,7,Poipet,7,Transportation,4.8,4.0
សុវណ្ណឌីផ្ទេរប្រាក់,7,Poipet,7,Transportation,0.0,0.0
Best Express Poi Pet Branch,7,Poipet,7,Transportation,5.0,2.0
极速国际物流新（波贝新网点）,7,Poipet,7,Transportation,0.0,0.0
Capitol Bus and Tour Banteay Meanchey,7,Poipet,7,Transportation,3.9,42.0
Sot84,7,Poipet,7,Transportation,0.0,0.0
Phnom Penh Sorya Bus,7,Poipet,7,Transportation,3.5,838.0
Capitol Tours and Transport Kampong Speu,7,Poipet,7,Transportation,3.9,10.0
Poipet,7,Poipet,7,Transportation,5.0,1.0
BM-03,7,Poipet,7,Transportation,0.0,0.0
GlobeSo Express សាខាប៉ោយប៉ែត,7,Poipet,7,Transportation,5.0,1.0
AJS JASTIP POIPET,7,Poipet,7,Transportation,0.0,0.0
ตึกแก๊งคอลเซ็นเตอร์ 25 ชัน,7,Poipet,7,Transportation,1.0,1.0
DF Express(波贝仓ក្រុងប៉ោយប៉ែត）,7,Poipet,7,Transportation,0.0,0.0
UMT Transport,7,Poipet,7,Transportation,5.0,1.0
ហ្សេត្តាសុខ,7,Poipet,7,Transportation,5.0,1.0
PHNOM PENH PENHCHET (POIPET),7,Poipet,7,Transportation,0.0,0.0
Rith Mony Transport,7,Poipet,7,Transportation,2.5,2.0
Mess,7,Poipet,7,Transportation,0.0,0.0
Ban Klong Luk Border,7,Poipet,7,Transportation,3.9,39.0
មន្ទីរសាធារណការ និងដឹកជញ្ជូនខេត្តបន្ទាយមានជ័យ Department of Public Work and Transport Banteay Meanchey Province,7,Poipet,7,Transportation,5.0,6.0
សួនផ្កាយាយអូន,8,Kampong Cham,1,Tourist Attraction,5.0,3.0
Nokor BaChey temple,8,Kampong Cham,1,Tourist Attraction,4.4,518.0
Independence Monument (Kampong Cham),8,Kampong Cham,1,Tourist Attraction,4.5,35.0
រមណីយដ្ឋានបឹងធំ,8,Kampong Cham,1,Tourist Attraction,3.8,19.0
Phnom Srei,8,Kampong Cham,1,Tourist Attraction,4.2,241.0
Kizuna Bridge Roundabout,8,Kampong Cham,1,Tourist Attraction,4.2,378.0
Hanchey Bamboo Resort,8,Kampong Cham,2,Hotel,4.4,225.0
Phalla Riverside,8,Kampong Cham,2,Hotel,4.5,96.0
Natural Bungalow,8,Kampong Cham,2,Hotel,4.6,68.0
VV Hotel Kampong Cham,8,Kampong Cham,2,Hotel,2.7,3.0
BK bungalow&café,8,Kampong Cham,2,Hotel,4.3,8.0
Reasmey Cheanich Hotel,8,Kampong Cham,2,Hotel,3.9,129.0
"Sunrise Villa, Kampong Cham, Cambodia",8,Kampong Cham,2,Hotel,4.5,128.0
KC River Hotel,8,Kampong Cham,2,Hotel,4.1,591.0
Pkar Chhouk Teb Hotel,8,Kampong Cham,2,Hotel,3.9,55.0
LBN Asian Hotel,8,Kampong Cham,2,Hotel,4.2,613.0
Thmor Da Guest House (VIP Rooms),8,Kampong Cham,2,Hotel,2.8,26.0
Daly Hotel,8,Kampong Cham,2,Hotel,3.8,96.0
Mekong Bamboo Hut,8,Kampong Cham,2,Hotel,4.0,1.0
Mariya Hotel,8,Kampong Cham,2,Hotel,3.8,29.0
OBT (Organization for Basic Training),8,Kampong Cham,2,Hotel,4.5,108.0
Monorom VIP Hotel,8,Kampong Cham,2,Hotel,4.0,163.0
Monorom I Hotel Massage & KTV,8,Kampong Cham,2,Hotel,4.0,34.0
7 Makara Hotel,8,Kampong Cham,2,Hotel,3.4,97.0
Di DOK Guesthouse,8,Kampong Cham,2,Hotel,3.8,28.0
ផ្ទះសំណាក់ WIFI,8,Kampong Cham,2,Hotel,4.2,23.0
Leap Mong Kol Hotel,8,Kampong Cham,2,Hotel,4.2,49.0
The Mou Hotel,8,Kampong Cham,2,Hotel,3.8,223.0
Pyramid Guesthouse,8,Kampong Cham,2,Hotel,3.4,15.0
Leap Viraksa Hotel,8,Kampong Cham,2,Hotel,3.8,97.0
Phnom Pros Hotel - សណ្ឋាគារភ្នំប្រុស,8,Kampong Cham,2,Hotel,3.8,136.0
Happiness Safia Hotel,8,Kampong Cham,2,Hotel,3.8,90.0
Samrongsen Hotel,8,Kampong Cham,2,Hotel,4.1,158.0
Duong Chan Hotel,8,Kampong Cham,2,Hotel,4.7,410.0
Arunras Hotel,8,Kampong Cham,2,Hotel,3.8,99.0
Hotel Cambodian Resort,8,Kampong Cham,2,Hotel,3.7,7.0
Raksmey Pich Chea Chan Hotel,8,Kampong Cham,2,Hotel,3.9,25.0
សណ្ឋាគារ មេគង្គ ហេង មហាផល,8,Kampong Cham,2,Hotel,4.2,16.0
ផ្ទះសំណាក់ និង​ភោជនីយដ្ឋាន ផុនខេក,8,Kampong Cham,2,Hotel,0.0,0.0
HOTEL,8,Kampong Cham,2,Hotel,2.0,1.0
Ratanak Phnom Penh,8,Kampong Cham,2,Hotel,4.0,26.0
Smile Restaurant,8,Kampong Cham,3,Restaurant,4.0,175.0
Hao An Restaurant,8,Kampong Cham,3,Restaurant,3.9,478.0
តាកេ-Ta Ké Restaurant,8,Kampong Cham,3,Restaurant,4.5,21.0
ដំណាក់ ហ៊្វុ ស៊ីន (ស៊ុបឆ្នាំងភ្លើងបែបចិន),8,Kampong Cham,3,Restaurant,4.6,11.0
មីហឹរ Seoul ៧យ៉ាង ៧កម្រិត KAMPONGCHAM,8,Kampong Cham,3,Restaurant,3.7,117.0
Sok Sengly,8,Kampong Cham,3,Restaurant,5.0,1.0
Tastee Coffee and Lounge,8,Kampong Cham,3,Restaurant,4.3,16.0
M Bbq & Suki Soup Buffet,8,Kampong Cham,3,Restaurant,3.9,33.0
បាយត្រីចៀនកំពង់ចាម (តាវណ្ណា),8,Kampong Cham,3,Restaurant,4.3,21.0
Vegetarian Kampong Cham Restaurant,8,Kampong Cham,3,Restaurant,4.9,8.0
LBN Asian Restaurant,8,Kampong Cham,3,Restaurant,4.6,9.0
Kuch Cafe Kampong Cham,8,Kampong Cham,3,Restaurant,3.8,23.0
BAMBOO CAFE - កាហ្វេឫស្សីសាខា​ខេត្ត​កំពង់ចាម​,8,Kampong Cham,3,Restaurant,4.6,12.0
Sari Restaurant,8,Kampong Cham,3,Restaurant,3.9,104.0
Kimmo Korean 7 Levels Spicy Noodle,8,Kampong Cham,3,Restaurant,4.4,24.0
Koh Meas Restaurant,8,Kampong Cham,3,Restaurant,4.2,64.0
Pasta Corner Kampong Cham,8,Kampong Cham,3,Restaurant,4.6,14.0
បាយក្រហម កំពង់ចាម,8,Kampong Cham,3,Restaurant,4.2,90.0
Viva La Pizza,8,Kampong Cham,3,Restaurant,5.0,121.0
ហាងសាច់គោអាំង ម្លប់ឬស្សី,8,Kampong Cham,3,Restaurant,4.1,90.0
FIVE STAR RESTAURANT,8,Kampong Cham,3,Restaurant,4.5,2.0
Taurus Bar,8,Kampong Cham,3,Restaurant,4.5,56.0
XiongDi Hotpot Express,8,Kampong Cham,3,Restaurant,5.0,1.0
Ta Muen Restaurant,8,Kampong Cham,3,Restaurant,3.8,50.0
Lomhe Thmei Restaurant,8,Kampong Cham,3,Restaurant,3.3,19.0
អាហារដ្ឋាននាងនីត - Neang Nith Restaurant,8,Kampong Cham,3,Restaurant,4.4,5.0
The Pizza Company,8,Kampong Cham,3,Restaurant,3.9,260.0
The Missing Monkey,8,Kampong Cham,3,Restaurant,4.0,4.0
អាហារដ្ឋានពិភពឆ្ងាញ់,8,Kampong Cham,3,Restaurant,4.9,7.0
Meatophum- មាតុភូមិ,8,Kampong Cham,3,Restaurant,4.2,56.0
مطعم حلال السوق المركزي,8,Kampong Cham,3,Restaurant,5.0,1.0
ញាំពោះគោ និងបាញ់ច្រនឿក,8,Kampong Cham,3,Restaurant,4.4,17.0
នំបញ្ចុកខួរក្តាម​ ម៉ាក់លីដា​,8,Kampong Cham,3,Restaurant,4.7,3.0
អ៊ីឡៃស៊ឹម លក់បាយកំពង់ចាម,8,Kampong Cham,3,Restaurant,4.6,10.0
អាកោរចុងថ្នល់,8,Kampong Cham,3,Restaurant,4.4,20.0
Cham Hea Restaurant,8,Kampong Cham,3,Restaurant,3.7,45.0
Local restaurant BBQ pork rice,8,Kampong Cham,3,Restaurant,5.0,1.0
Home town,8,Kampong Cham,3,Restaurant,5.0,1.0
Meta Restaurant,8,Kampong Cham,3,Restaurant,0.0,0.0
KC River Hotel,8,Kampong Cham,3,Restaurant,4.1,591.0
ភោជនីយដ្ឋានអង្គរថ្មី ខេត្តកំពង់ឆ្នាំង-Angkor Thmey Restaurant,8,Kampong Cham,3,Restaurant,4.1,391.0
Salmon Kampong Cham,8,Kampong Cham,3,Restaurant,5.0,1.0
Hanchey Bamboo Resort,8,Kampong Cham,3,Restaurant,4.4,225.0
Night market,8,Kampong Cham,3,Restaurant,4.5,2.0
Lawenat - ឡាវីណាត់,8,Kampong Cham,3,Restaurant,5.0,1.0
សម័យទំនើប KTV,8,Kampong Cham,3,Restaurant,4.0,20.0
សំណាង សុផាត ពិភពសាច់អាំង BBQ,8,Kampong Cham,3,Restaurant,3.7,15.0
Navy Restaurant,8,Kampong Cham,3,Restaurant,4.1,18.0
Kim Hong Restaurant,8,Kampong Cham,3,Restaurant,3.9,14.0
មីហឹរប្រេន 7 លំដាប់-ក្រុងកំពង់ចាម,8,Kampong Cham,3,Restaurant,3.9,14.0
សុនីតា ប្រហិតឆឹង,8,Kampong Cham,3,Restaurant,4.7,3.0
លតឆា វត្តដីដុះ,8,Kampong Cham,3,Restaurant,4.2,18.0
Ta Aun Restaurant,8,Kampong Cham,3,Restaurant,3.8,11.0
Ly Ly BBQ,8,Kampong Cham,3,Restaurant,4.1,50.0
Small shop,8,Kampong Cham,3,Restaurant,5.0,1.0
Na Na BBQ,8,Kampong Cham,3,Restaurant,4.0,27.0
K2 SEAFOOD BUFFET RASTAURANT,8,Kampong Cham,3,Restaurant,4.1,26.0
មីហឹរ Bro&Sis ក្រុង Kampong Cham,8,Kampong Cham,3,Restaurant,4.0,7.0
LBN Asian Hotel,8,Kampong Cham,3,Restaurant,4.2,613.0
ផ្ទះបាយម៉ាក់អាលុច,8,Kampong Cham,3,Restaurant,5.0,1.0
Virak Buntham - Kampong Cham Office,8,Kampong Cham,7,Transportation,4.2,82.0
GTF express Bus kompong cham,8,Kampong Cham,7,Transportation,3.9,8.0
Kampong Cham | TapTaxi,8,Kampong Cham,7,Transportation,5.0,2.0
Kim Seng Express bus station,8,Kampong Cham,7,Transportation,5.0,1.0
ZTO EXPRESS Kampong cham (KC),8,Kampong Cham,7,Transportation,4.9,8.0
PassApp Kampong Cham Branch,8,Kampong Cham,7,Transportation,0.0,0.0
Kampong Cham Mr chork tuk tuk,8,Kampong Cham,7,Transportation,5.0,32.0
ផ្ទះ​ ប្លាស្ទិក​ កំពង់ចាម,8,Kampong Cham,7,Transportation,0.0,0.0
ស៊ីណាតា អិចប្រេស Synata Express,8,Kampong Cham,7,Transportation,3.0,2.0
Department of Public Works and Transport,8,Kampong Cham,7,Transportation,4.6,18.0
VET,8,Kampong Cham,7,Transportation,3.0,2.0
Sorya Bus Station,8,Kampong Cham,7,Transportation,4.0,22.0
"Liang U.S Express Co., Ltd.",8,Kampong Cham,7,Transportation,2.6,10.0
beong snay,8,Kampong Cham,7,Transportation,4.5,11.0
Capitol Bus Station,8,Kampong Cham,7,Transportation,3.7,7.0
ចំណតរថយន្ដក្រុង,8,Kampong Cham,7,Transportation,3.5,4.0
Soriya express Bus,8,Kampong Cham,7,Transportation,0.0,0.0
Bajaj Kompong Cham Showroom - កង់បីបាចាច​សាខា​កំពង់​ចាម​,8,Kampong Cham,7,Transportation,5.0,1.0
Capitol Tours and Transportក្រុមហ៊ុនទេសចរណ៍ និង ដឹកអ្នកដំណើរ កាពីតូល សាខាផ្សារត្រើង,8,Kampong Cham,7,Transportation,0.0,0.0
Capitol Tours and Transport Kampong Speu,8,Kampong Cham,7,Transportation,3.9,10.0
J&T EXPRESS វត្តអង្គរបាជ័យ CP,8,Kampong Cham,7,Transportation,5.0,1.0
Kerry Express Borey Piphup Thmey (Kampong Cham),8,Kampong Cham,7,Transportation,5.0,1.0
Capitol Tours and Transport Kampong Chhnang Branch,8,Kampong Cham,7,Transportation,4.3,6.0
Kizuna Bridge,8,Kampong Cham,7,Transportation,4.4,261.0
Koh Pen Bridge,8,Kampong Cham,7,Transportation,4.2,57.0
អ៊ីមុំ រថយន្តឈ្នួល,8,Kampong Cham,7,Transportation,0.0,0.0
CHS Transportation,8,Kampong Cham,7,Transportation,3.5,2.0
ទូកទេសចរណ៍ចំប៉ាមេគង្គ,8,Kampong Cham,7,Transportation,5.0,1.0
River Police Patrol,8,Kampong Cham,7,Transportation,5.0,1.0
Phnom Penh Sorya Bus,8,Kampong Cham,7,Transportation,3.5,838.0
Mey Hong Transport (Phnom Penh),8,Kampong Cham,7,Transportation,3.8,480.0
PS Transportation Company,8,Kampong Cham,7,Transportation,0.0,0.0
ក្រុមហ៊ុនទេសចរណ៍ និង ដឹកអ្នកដំណើរកាពីតូល សាខា ផ្សារជ្រៃ ព្រៃកប្បាស,8,Kampong Cham,7,Transportation,4.0,2.0
Chan Moly Roth Transportation,8,Kampong Cham,7,Transportation,1.8,30.0
SCENIC SPIRIT CRUISE,8,Kampong Cham,7,Transportation,4.5,2.0
Kampong Cham Market,8,Kampong Cham,7,Transportation,4.1,660.0
Virak Buntham Express,8,Kampong Cham,7,Transportation,3.9,1811.0
"Cam Freight Services Co., Ltd.",8,Kampong Cham,7,Transportation,3.4,5.0
Rith Mony Transport,8,Kampong Cham,7,Transportation,2.7,38.0
Kaoh Pan Island Bamboo Bridge,8,Kampong Cham,7,Transportation,4.0,1.0
Cos Mart and Travel Agency,8,Kampong Cham,7,Transportation,2.9,9.0
Transportation Office,8,Kampong Cham,7,Transportation,0.0,0.0
ផ្ទះ​ សេហួរ,8,Kampong Cham,7,Transportation,0.0,0.0
Phnom Penh Sorya Bus Kampong Cham,8,Kampong Cham,7,Transportation,5.0,1.0
អាងជើងគ្រួស,9,Banteay Meanchey,1,Tourist Attraction,5.0,8.0
បន្ទាយមានជ័យ,9,Banteay Meanchey,1,Tourist Attraction,4.5,26.0
ភ្នំបន្ទាយនាង,9,Banteay Meanchey,1,Tourist Attraction,3.9,7.0
រមណីដ្ឋានភ្នំច័ន្ទ,9,Banteay Meanchey,1,Tourist Attraction,4.0,1.0
Chomka T’nong ( ចំការធ្នង់),9,Banteay Meanchey,1,Tourist Attraction,5.0,1.0
Banteay Meanchey Provincial Museum,9,Banteay Meanchey,1,Tourist Attraction,4.3,92.0
บ่อ วุ้นเส้น,9,Banteay Meanchey,1,Tourist Attraction,0.0,0.0
បង្គោលព្រំប្រទល់ខេត្តបន្ទាយមានជ័យនិងឧត្តរមានជ័យ province order pole BONTEAY MEANCHEY,9,Banteay Meanchey,1,Tourist Attraction,5.0,3.0
ស្ពានស្រែង (បុរាណ),9,Banteay Meanchey,1,Tourist Attraction,5.0,1.0
David,9,Banteay Meanchey,1,Tourist Attraction,3.0,1.0
ស្រែអាធូ,9,Banteay Meanchey,1,Tourist Attraction,5.0,1.0
គម្រោងផ្សាររាត្រីនិងផ្ទះលំហែ,9,Banteay Meanchey,1,Tourist Attraction,5.0,2.0
Pong Ro Mountain,9,Banteay Meanchey,1,Tourist Attraction,5.0,1.0
ចង្កេះភ្នំពង្រ,9,Banteay Meanchey,1,Tourist Attraction,3.0,2.0
Home EiiJinh,9,Banteay Meanchey,1,Tourist Attraction,5.0,5.0
Rain Quail and Small Buttonquail,9,Banteay Meanchey,1,Tourist Attraction,5.0,1.0
វ៉េត វ៉ាក់,9,Banteay Meanchey,1,Tourist Attraction,0.0,0.0
គោកអំពិល,9,Banteay Meanchey,1,Tourist Attraction,1.0,1.0
Tomob Muk Bourn ទំនប់មុខ៤,9,Banteay Meanchey,1,Tourist Attraction,0.0,0.0
អាងម្កាក់,9,Banteay Meanchey,1,Tourist Attraction,3.6,5.0
ផ្ទះសត្យា,9,Banteay Meanchey,1,Tourist Attraction,0.0,0.0
ស្រះដូង70,9,Banteay Meanchey,1,Tourist Attraction,5.0,1.0
ចំការពូឈិន,9,Banteay Meanchey,1,Tourist Attraction,0.0,0.0
រមនីយដ្ឋាន ទំនប់អាងទឹកពង្រសូរិយា,9,Banteay Meanchey,1,Tourist Attraction,4.2,14.0
ស្នាក់ការអង្គការអភិរក្សសត្វក្រៀលអាងត្រពាំងថ្ម,9,Banteay Meanchey,1,Tourist Attraction,4.8,8.0
ស្រីនីត,9,Banteay Meanchey,1,Tourist Attraction,0.0,0.0
Hak Huot Hotel,9,Banteay Meanchey,2,Hotel,4.0,246.0
Botoum Hotel,9,Banteay Meanchey,2,Hotel,4.0,175.0
One Budget Hotel,9,Banteay Meanchey,2,Hotel,4.5,15.0
Cambana Poipet Hotel,9,Banteay Meanchey,2,Hotel,4.4,75.0
The White Palace Hotel &Resort,9,Banteay Meanchey,2,Hotel,4.6,83.0
Pheng Chenda Hotel,9,Banteay Meanchey,2,Hotel,4.4,85.0
Hak Heng Hotel,9,Banteay Meanchey,2,Hotel,4.4,28.0
Pyramid Hotel Spa & Restaurant,9,Banteay Meanchey,2,Hotel,4.0,221.0
DNA Star Vegas Resort,9,Banteay Meanchey,2,Hotel,4.4,54.0
Holiday Palace Hotel,9,Banteay Meanchey,2,Hotel,4.3,67.0
ភូមិមានលាភ លំនៅដ្ឋានជួល,9,Banteay Meanchey,2,Hotel,5.0,1.0
Grand Diamond City,9,Banteay Meanchey,2,Hotel,4.3,15.0
City Poipet Hotel,9,Banteay Meanchey,2,Hotel,3.8,343.0
Nasa Hotel,9,Banteay Meanchey,2,Hotel,3.6,112.0
O'Meas Hotel,9,Banteay Meanchey,2,Hotel,3.9,84.0
V9 International Hotel,9,Banteay Meanchey,2,Hotel,3.9,21.0
Phnom Svay Hotel,9,Banteay Meanchey,2,Hotel,3.9,70.0
华福大酒店,9,Banteay Meanchey,2,Hotel,4.9,8.0
H3 Guest House,9,Banteay Meanchey,2,Hotel,4.5,40.0
Nalada Hotel,9,Banteay Meanchey,2,Hotel,5.0,4.0
Ly Botum Guesthouse,9,Banteay Meanchey,2,Hotel,3.9,34.0
Phnom Meas Homestay,9,Banteay Meanchey,2,Hotel,4.6,16.0
សណ្ឋាគារ លី ហេងឆាយ,9,Banteay Meanchey,2,Hotel,3.9,107.0
Puli Passo Hotel,9,Banteay Meanchey,2,Hotel,5.0,2.0
